Study Name	Tungsten_Calibration
Sample Name	2024-04-25
Run Name	spot00
Operator	Angus
Date	4/25/2024
Time	11:07
Sign	FIX
Grating Spacing	03.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	2
dt	50.000001E-12
time stamp (ms)	11:08:54 AM
	
Time	Amplitude
1.415000E-8	3.790588E-2
1.420000E-8	3.849171E-2
1.425000E-8	3.936189E-2
1.430000E-8	4.065688E-2
1.435000E-8	4.223793E-2
1.440000E-8	4.382755E-2
1.445000E-8	4.536749E-2
1.450000E-8	4.685433E-2
1.455000E-8	4.813390E-2
1.460000E-8	4.901093E-2
1.465000E-8	4.947857E-2
1.470000E-8	4.950598E-2
1.475000E-8	4.904348E-2
1.480000E-8	4.807053E-2
1.485000E-8	4.654086E-2
1.490000E-8	4.448018E-2
1.495000E-8	4.208034E-2
1.500000E-8	3.945439E-2
1.505000E-8	3.665371E-2
1.510000E-8	3.383591E-2
1.515000E-8	3.112602E-2
1.520000E-8	2.861826E-2
1.525000E-8	2.647365E-2
1.530000E-8	2.475899E-2
1.535000E-8	2.347770E-2
1.540000E-8	2.275484E-2
1.545000E-8	2.279081E-2
1.550000E-8	2.347256E-2
1.555000E-8	2.459968E-2
1.560000E-8	2.618588E-2
1.565000E-8	2.812836E-2
1.570000E-8	3.017705E-2
1.575000E-8	3.220518E-2
1.580000E-8	3.424188E-2
1.585000E-8	3.610214E-2
1.590000E-8	3.752903E-2
1.595000E-8	3.845060E-2
1.600000E-8	3.885999E-2
1.605000E-8	3.874865E-2
1.610000E-8	3.809944E-2
1.615000E-8	3.693978E-2
1.620000E-8	3.529020E-2
1.625000E-8	3.319869E-2
1.630000E-8	3.078686E-2
1.635000E-8	2.818489E-2
1.640000E-8	2.548014E-2
1.645000E-8	2.283534E-2
1.650000E-8	2.039610E-2
1.655000E-8	1.828575E-2
1.660000E-8	1.657280E-2
1.665000E-8	1.526582E-2
1.670000E-8	1.447786E-2
1.675000E-8	1.432541E-2
1.680000E-8	1.478448E-2
1.685000E-8	1.575401E-2
1.690000E-8	1.720488E-2
1.695000E-8	1.909940E-2
1.700000E-8	2.123716E-2
1.705000E-8	2.346742E-2
1.710000E-8	2.572852E-2
1.715000E-8	2.785600E-2
1.720000E-8	2.964432E-2
1.725000E-8	3.104038E-2
1.730000E-8	3.198079E-2
1.735000E-8	3.234736E-2
1.740000E-8	3.211268E-2
1.745000E-8	3.135213E-2
1.750000E-8	3.001946E-2
1.755000E-8	2.813693E-2
1.760000E-8	2.585185E-2
1.765000E-8	2.327386E-2
1.770000E-8	2.052629E-2
1.775000E-8	1.781126E-2
1.780000E-8	1.529665E-2
1.785000E-8	1.300644E-2
1.790000E-8	1.108108E-2
1.795000E-8	9.705583E-3
1.800000E-8	8.864524E-3
1.805000E-8	8.528786E-3
1.810000E-8	8.814849E-3
1.815000E-8	9.760397E-3
1.820000E-8	1.119242E-2
1.825000E-8	1.299616E-2
1.830000E-8	1.511679E-2
1.835000E-8	1.738131E-2
1.840000E-8	1.960130E-2
1.845000E-8	2.169795E-2
1.850000E-8	2.358733E-2
1.855000E-8	2.513926E-2
1.860000E-8	2.627666E-2
1.865000E-8	2.691902E-2
1.870000E-8	2.696869E-2
1.875000E-8	2.644110E-2
1.880000E-8	2.538250E-2
1.885000E-8	2.383913E-2
1.890000E-8	2.186239E-2
1.895000E-8	1.959958E-2
1.900000E-8	1.714492E-2
1.905000E-8	1.453953E-2
1.910000E-8	1.194441E-2
1.915000E-8	9.536001E-3
1.920000E-8	7.399952E-3
